HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,UnknownProdMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2023-10-28T21:00:00,2023-10-28T23:00:00,DK1,101.838185,98.250245,86.446025,19.103641,227.41663,962.483894,9.469475,2029.870611,3.219898,0.096336,0.044216,0.066927,0,0.057554,-575.47,-661.44,-806.46,532.71,529.6,2557.303637,83.351213,69.8802,102.460061,233.553609
2023-10-28T21:00:00,2023-10-28T23:00:00,DK2,12.914452,67.461581,169.262696,12.734133,30.0614,583.705525,0.597247,239.227731,0,0.103084,0.022678,0.00055,0,2.831697,,909.88,-115.41,,-538.4,1374.992774,21.77237,0,59.925828,61.86026
2023-10-28T20:00:00,2023-10-28T22:00:00,DK1,128.844779,95.086064,87.992379,19.093202,226.178713,959.726241,9.063063,1937.703282,3.218461,0.096785,0.036779,0.073871,0,0.056455,-123.08,-389.24,-1702.44,669.12,578.7,2500.230074,84.291947,78.2445,104.050021,178.432483
2023-10-28T20:00:00,2023-10-28T22:00:00,DK2,12.97658,68.075554,174.205453,13.071874,23.9849,624.268963,0.541456,249.055837,0,0.101377,0.028546,0.00012,0,3.395273,,1001.98,-132.62,,-588.5,1450.565933,2.404064,0,62.903507,61.27779
2023-10-28T19:00:00,2023-10-28T21:00:00,DK1,258.242516,99.069929,88.725806,19.355385,222.996966,948.416533,8.436473,1805.637912,3.221322,0.096305,0.040436,0.082964,0,0.04529,325.53,96.2,-1836.58,136.64,479.7,2655.857837,83.114931,64.8556,104.440874,191.820467
2023-10-28T19:00:00,2023-10-28T21:00:00,DK2,12.715836,66.830984,177.83747,13.363095,20.7091,559.517054,0.507528,245.701867,0,0.118273,0.031121,0.000133,0,2.210512,,1035.23,-128.35,,-487.1,1519.322973,7.22616,0,65.952267,59.54509
2023-10-28T18:00:00,2023-10-28T20:00:00,DK1,365.670739,144.22027,84.788424,18.940203,222.182931,935.063594,8.13089,1680.358638,3.200811,0.118459,0.03626,0.089103,0,0.05031,733.59,513.61,-1816.22,-539.33,251.3,2605.800632,90.687907,55.6374,105.317319,136.375866
2023-10-28T18:00:00,2023-10-28T20:00:00,DK2,29.90165,70.670139,219.047339,13.168546,23.4961,504.192783,0.491221,245.8252,0,0.146426,0.027152,0.000131,0,2.678658,,883.85,-154.1,,-254.6,1584.795345,24.671572,0,68.7055,51.15412
2023-10-28T17:00:00,2023-10-28T19:00:00,DK1,443.159172,180.769625,92.765229,18.655216,222.842778,911.554709,7.63206,1558.980009,3.12444,0.126487,0.043132,0.107494,0,0.051422,690.8,545.68,-1828.67,-308.71,61.6,2600.511773,85.842293,38.7665,108.793313,33.110799
2023-10-28T17:00:00,2023-10-28T19:00:00,DK2,51.96525,72.669761,225.200555,13.171834,23.1607,497.154591,0.53865,243.734071,0,0.18003,0.029907,0.0007,0,4.566421,,707.33,-94.74,,-63.3,1681.66247,23.598351,0,72.881975,36.01221
2023-10-28T16:00:00,2023-10-28T18:00:00,DK1,467.528162,213.015012,94.405415,18.360785,218.357172,835.161634,7.099427,1472.364057,3.129734,0.160357,0.053669,0.144682,0,0.070528,798.63,87.83,-898.98,-283.34,-347.3,2686.690634,74.892268,61.6568,114.736115,19.846655
2023-10-28T16:00:00,2023-10-28T18:00:00,DK2,55.320026,73.299958,226.619341,13.649104,24.0759,482.974474,0.503711,206.758775,0,0.236871,0.044498,0.000741,0,4.754763,,180.41,180.07,,342.2,1790.918162,25.065269,0,77.865916,4.72884
2023-10-28T15:00:00,2023-10-28T17:00:00,DK1,480.74929,200.234443,93.941692,18.137749,215.892579,799.693085,6.891346,1354.040445,3.142058,0.184828,0.048225,5.44447,0,0.053407,1305.78,131.1,-1526.53,21.48,-393,2717.283617,84.415606,60.0198,111.64598,15.766113
2023-10-28T15:00:00,2023-10-28T17:00:00,DK2,54.341436,72.075426,225.836452,14.219731,20.5106,457.797193,0.428356,186.821422,0,0.239394,0.027678,2.240696,0,3.592896,,44.35,281.87,,387.2,1751.55128,15.475528,0,74.896068,6.31746
2023-10-28T14:00:00,2023-10-28T16:00:00,DK1,472.270929,150.990677,89.93905,19.445532,210.593341,710.583328,6.862025,1239.221159,3.145359,0.491982,0.112018,47.093194,0,0.056783,1353.13,632.12,-1851.43,13.51,-509.8,2588.335377,96.01038,65.22745,102.34843,34.029378
2023-10-28T14:00:00,2023-10-28T16:00:00,DK2,54.038594,71.289499,152.184003,15.155271,18.7093,443.823045,0.406576,174.186899,0,0.419179,0.059218,18.024392,0,4.237774,,327.92,-107.03,,501.7,1675.12375,15.643037,0,69.026488,36.97411
2023-10-28T13:00:00,2023-10-28T15:00:00,DK1,410.225111,125.355831,88.691045,22.456248,201.386076,742.604436,7.088749,1204.045323,3.083755,1.876935,0.314544,97.898672,0,0.072251,1054.32,690.26,-2233.72,670.19,-382.4,2703.748976,95.340642,71.779475,100.944217,153.759243
2023-10-28T13:00:00,2023-10-28T15:00:00,DK2,44.739854,67.782566,89.120117,17.986049,18.5362,418.311736,0.416771,175.632608,0,1.82565,0.256956,33.378045,5.753349,2.444892,,97.94,309.27,,376.8,1660.194793,16.310714,0,67.362762,51.55398
2023-10-28T12:00:00,2023-10-28T14:00:00,DK1,369.021678,118.058042,88.67486,24.353044,197.268471,706.784854,7.199953,1204.774772,3.084624,4.581316,0.690041,152.393709,0,0.079768,511.53,349.64,-1386.51,682.24,-265.8,2768.065132,71.206593,70.9116,99.757394,196.843861
2023-10-28T12:00:00,2023-10-28T14:00:00,DK2,45.731578,59.080164,81.27758,18.708638,16.7483,386.413318,0.484976,175.186818,0,3.353446,0.39766,65.324733,0,2.650886,,194.52,349.47,,262.2,1661.548097,18.312472,0,68.056973,51.64345
2023-10-28T11:00:00,2023-10-28T13:00:00,DK1,371.204381,120.466355,87.125027,26.453168,186.257641,672.947251,7.085241,1164.192262,3.100237,7.39739,0.966317,203.855029,0,0.023895,481.8,150.36,-1442.47,625.47,83.7,2749.934194,62.983243,51.9603,100.486121,199.720872
2023-10-28T11:00:00,2023-10-28T13:00:00,DK2,42.408832,56.571002,170.106346,19.190986,16.6841,385.346421,0.429611,167.938914,0,3.997697,0.483118,72.686134,0.101051,2.231384,,491.35,338.71,,-85.8,1682.435596,43.348894,0,68.889528,52.387
2023-10-28T10:00:00,2023-10-28T12:00:00,DK1,321.19651,116.733096,87.325159,26.001588,188.483546,669.150522,6.409806,1075.7625,3.126488,7.760849,1.035619,225.399159,0,0.011252,657.52,658.61,-2070.87,612.45,229.2,2815.306094,73.871622,60.8679,99.685282,194.829199
2023-10-28T10:00:00,2023-10-28T12:00:00,DK2,41.603768,54.092086,181.082318,19.656575,19.632,425.629558,0.382063,141.918114,0,3.682891,0.439586,59.38195,3.420573,2.432869,,726.45,250.19,,-232.3,1697.694351,14.482628,0,68.700805,52.38522
2023-10-28T09:00:00,2023-10-28T11:00:00,DK1,297.348915,125.064158,84.651932,23.588393,188.516965,678.724999,5.550927,999.399164,3.124037,5.311409,0.719072,187.847914,0,0.022293,942.82,699.53,-2282.16,607.12,271.2,2838.380178,75.918553,55.7836,99.975077,166.579313
2023-10-28T09:00:00,2023-10-28T11:00:00,DK2,48.026738,54.521705,179.896304,18.603255,24.3347,501.416782,0.368787,125.51533,0,3.121831,0.379457,55.447797,11.097915,2.403385,,1116.81,-143.23,,-274.9,1723.813986,24.359652,0,69.097735,64.15356
2023-10-28T08:00:00,2023-10-28T10:00:00,DK1,415.795674,132.123222,86.713043,21.418615,184.443771,696.857375,4.578959,885.170588,3.117378,2.109474,0.311,107.012037,0,0.024456,1052.25,715.15,-1905.08,-4.78,390.3,2787.515592,75.429114,40.2489,98.278915,97.321025
2023-10-28T08:00:00,2023-10-28T10:00:00,DK2,52.244328,59.309001,182.067117,17.084036,22.434,525.525883,0.330685,138.009865,0,1.547693,0.208772,38.656701,1.595834,2.510345,,1187.06,-150.29,,-395.9,1682.39426,26.872601,0,68.352364,53.22825
2023-10-28T07:00:00,2023-10-28T09:00:00,DK1,372.8907,112.0261,83.343855,17.58441,180.026872,700.134479,4.480502,793.430417,3.10998,0.429167,0.088414,42.722233,0,0.043758,1420.76,715.97,-1539.24,-547.55,303.6,2663.850887,74.231489,53.444025,96.866911,42.117539
2023-10-28T07:00:00,2023-10-28T09:00:00,DK2,52.582778,54.923415,168.365776,15.213467,14.4663,580.227172,0.331411,142.490941,0,0.420777,0.056205,15.125833,1.260185,2.849127,,1055.23,-170.71,,-307.7,1625.133387,26.224797,0,65.900112,60.16641
2023-10-28T06:00:00,2023-10-28T08:00:00,DK1,296.571559,171.250375,93.573935,13.783972,171.920037,658.068011,4.065483,759.035208,3.117133,0.114498,0.030852,4.72679,0,0.038983,1609.41,715.97,-1735.78,-699.68,476.7,2542.916836,80.211452,48.046675,88.234341,51.869616
2023-10-28T06:00:00,2023-10-28T08:00:00,DK2,47.400778,54.737403,138.025568,13.756083,11.5361,578.728752,0.324984,149.931559,0,0.170821,0.022964,1.714707,0,3.694822,,1177.47,-162.5,,-484.2,1530.814541,27.053445,0,62.566461,59.78861
2023-10-28T05:00:00,2023-10-28T07:00:00,DK1,256.149717,132.588598,91.999016,12.136181,166.665567,613.024945,4.223274,737.693238,3.068495,0.093237,0.033612,0.126761,0,0.014113,1600.03,707.32,-1659.06,-698.75,541.9,2509.256754,85.151312,55.58295,83.345798,145.230585
2023-10-28T05:00:00,2023-10-28T07:00:00,DK2,33.348086,54.11316,131.69848,13.302911,12.6682,565.545766,0.333227,139.76743,0,0.15289,0.020419,0.00023,0,3.374705,,1184.79,-168.92,,-551.1,1419.095504,27.409895,0,57.8562,54.55622
2023-10-28T04:00:00,2023-10-28T06:00:00,DK1,174.912886,116.159355,86.449952,11.19412,169.992596,666.41374,4.642389,731.037482,3.069821,0.083361,0.02837,0.077593,0,0.006637,1278.1,696.6,-1624.93,-535.59,582.4,2360.648302,77.768283,47.20085,84.26615,205.573717
2023-10-28T04:00:00,2023-10-28T06:00:00,DK2,33.860128,38.20474,132.032342,13.021706,18.3033,570.74497,0.266546,124.035035,0,0.142524,0.01796,0.00059,0,2.13491,,1140.88,-167.36,,-592.3,1313.984751,27.319494,0,54.107844,56.70117
2023-10-28T03:00:00,2023-10-28T05:00:00,DK1,233.267835,98.436101,84.563241,12.119397,164.533549,632.510346,4.572843,723.901558,3.072536,0.071453,0.028848,0.065563,0,0.000216,1322.73,435.2,-1588.56,-407.2,571.1,2290.413486,74.379356,39.2053,83.154566,224.112528
2023-10-28T03:00:00,2023-10-28T05:00:00,DK2,33.521141,44.802002,133.808786,13.420497,22.0007,598.431269,0.257683,128.421948,0,0.106342,0.01502,0.00122,0,1.661729,,1064.51,-158.71,,-580.6,1301.648337,27.707207,0,53.695854,72.81442
2023-10-28T02:00:00,2023-10-28T04:00:00,DK1,256.402129,92.7784,88.256502,11.336923,153.023575,623.251263,4.772645,731.36993,3.076934,0.064601,0.026273,0.064318,0,0.00016,1148.22,394.64,-1664.15,42.81,541.5,2427.443653,68.764982,31.902825,83.015959,262.67326
2023-10-28T02:00:00,2023-10-28T04:00:00,DK2,33.325184,46.435662,134.524258,13.075674,23.2618,568.779297,0.222551,126.507201,0,0.096555,0.011385,0.00035,0,1.197908,,1106.72,-179.51,,-550.3,1324.347825,27.408786,0,55.171418,71.79261
2023-10-28T01:00:00,2023-10-28T03:00:00,DK1,302.73057,89.490844,87.608636,11.401909,139.005902,550.132327,4.885877,734.721967,3.08451,0.061105,0.024138,0.062393,0,0.000071,894.29,173.62,-529.65,-466.62,448.5,2443.350249,52.863103,69.5104,88.093741,267.523685
2023-10-28T01:00:00,2023-10-28T03:00:00,DK2,33.847521,46.976103,133.850625,13.143476,22.1048,495.627762,0.199323,125.011637,0,0.090493,0.012596,0.00013,0,1.491044,,1191.72,-239.05,,-455.2,1369.82551,36.40175,0,57.521679,75.283
2023-10-28T00:00:00,2023-10-28T02:00:00,DK1,277.310218,87.627975,87.978284,11.119888,151.904737,541.734346,5.118036,742.431225,3.086484,0.053051,0.023514,0.061136,0,0.000072,1147.67,679.67,-1066.55,-697.52,439.4,2411.118966,65.193256,72.455525,86.323559,235.619921
2023-10-28T00:00:00,2023-10-28T02:00:00,DK2,33.623571,47.175879,135.542006,12.981341,16.6062,401.241205,0.178018,107.891983,0,0.092918,0.01445,0.00002,0,1.879652,,1246.75,-192.1,,-445.9,1365.977243,26.421863,0,57.189052,65.35293
2023-10-27T23:00:00,2023-10-28T01:00:00,DK1,316.545566,94.517966,86.458343,10.997092,144.36355,551.19519,5.122433,744.652835,3.098639,0.061183,0.024082,0.059514,0,0.000074,1306.47,716.28,-1311.48,-680.36,327.5,2315.506467,70.261424,55.626225,84.378905,171.859004
2023-10-27T23:00:00,2023-10-28T01:00:00,DK2,33.756061,48.680077,100.794448,13.04807,15.2654,346.063796,0.175657,114.887247,0,0.09383,0.010969,0.00007,0,2.296703,,1297.43,-250.2,,-331.9,1390.402328,28.48121,0,57.759849,63.57133
2023-10-27T22:00:00,2023-10-28T00:00:00,DK1,395.101897,133.50869,84.839443,12.484362,158.06563,556.378629,5.341392,788.781057,3.136905,0.085285,0.024562,0.063455,0,0.000149,1603.15,716.08,-1648.92,-702.07,224,2330.051456,77.757972,53.393675,81.471657,156.522922
2023-10-27T22:00:00,2023-10-28T00:00:00,DK2,34.209001,55.045031,51.932624,13.005192,12.7707,331.097782,0.176354,117.641423,0,0.09444,0.012774,0.00008,0,2.762461,,1282.33,-258.84,,-227,1415.237862,28.655914,0,45.515272,52.58112
2023-10-27T21:00:00,2023-10-27T23:00:00,DK1,283.281104,123.341085,84.951279,13.014625,135.312628,576.854752,5.588043,837.459819,3.297612,0.073901,0.026235,0.064406,0,0.000074,1599.93,715.94,-1477.93,-702.63,164,2362.575563,74.13834,40.4824,88.381737,148.871127
2023-10-27T21:00:00,2023-10-27T23:00:00,DK2,38.684871,68.851253,82.735952,13.048897,13.7771,358.596007,0.182378,123.42235,0,0.103656,0.014192,0.00012,0,2.508168,,1142.68,-254.7,,-166.4,1423.504944,23.955103,0,59.641437,47.52517
2023-10-27T20:00:00,2023-10-27T22:00:00,DK1,355.41791,133.588081,84.273011,13.898787,102.247381,652.045209,5.923191,912.05209,3.320277,0.084148,0.028607,0.070794,0,0.016005,1619.46,715.9,-1626.98,-702.51,200.5,2469.335491,78.721832,39.709025,91.451914,153.107832
2023-10-27T20:00:00,2023-10-27T22:00:00,DK2,50.951268,69.811994,119.314523,12.867733,15.0577,427.738606,0.200691,131.222292,0,0.104398,0.023157,0.00018,0,3.33696,,1138.34,-249.84,,-203.3,1515.829502,24.558299,0,62.248408,54.84306
2023-10-27T19:00:00,2023-10-27T21:00:00,DK1,388.209222,158.311337,84.673701,13.590438,104.194798,658.917403,5.657993,933.536546,3.356477,0.094823,0.030798,0.079665,0,0.062688,1624.13,715.74,-1769.01,-702.64,313.6,2532.535889,82.74519,38.4645,94.551822,99.283561
2023-10-27T19:00:00,2023-10-27T21:00:00,DK2,56.047048,71.557438,151.812198,12.891079,14.2915,478.478891,0.246691,145.790352,0,0.117127,0.023579,0.00015,0,3.180071,,1223.16,-227.95,,-317.9,1611.746124,27.766518,0,66.120924,61.65145
2023-10-27T18:00:00,2023-10-27T20:00:00,DK1,438.071481,259.676675,88.376419,14.057394,103.641084,614.459335,5.479769,918.854366,3.362455,0.108543,0.033989,0.090955,0,0.076912,1623.91,715.66,-1753,-702.62,312.1,2642.339377,80.631426,38.420525,95.051682,93.797498
2023-10-27T18:00:00,2023-10-27T20:00:00,DK2,55.915488,74.329445,217.190674,13.129811,13.9274,515.111541,0.287766,157.301974,0,0.130974,0.025803,0.00036,0,3.929001,,1162.36,-207,,-316.3,1690.340237,26.340878,0,67.92322,50.67644
2023-10-27T17:00:00,2023-10-27T19:00:00,DK1,493.258009,346.487212,91.259134,15.139568,114.898728,617.758491,5.237343,895.767371,3.366241,0.128615,0.039963,0.110086,0,0.1076,1623.6,706.62,-1818.48,-702.41,296.4,2689.288361,83.9551,38.106025,102.658163,15.367305
2023-10-27T17:00:00,2023-10-27T19:00:00,DK2,54.837838,81.077669,215.813869,13.332908,13.8898,552.185196,0.315457,175.571427,0,0.179373,0.038021,0.001249,0,3.896041,,1154.82,-188.22,,-300.4,1777.338848,26.65897,0,66.270699,23.47216
2023-10-27T16:00:00,2023-10-27T18:00:00,DK1,440.623839,339.530549,92.354267,13.719122,120.850953,599.755362,4.682486,831.294501,3.379373,0.171988,0.042504,0.155008,0,0.091788,1619.43,627.58,-1402.24,-683.77,355.7,2963.35174,72.939696,34.22925,110.08736,64.579346
2023-10-27T16:00:00,2023-10-27T18:00:00,DK2,56.005058,79.890226,216.273679,13.59847,13.1759,594.467941,0.293779,173.65067,0,0.236145,0.038114,0.001451,0,4.094253,,1028.19,81.59,,-360.6,1900.905686,34.239502,0,72.028851,4.02578
2023-10-27T15:00:00,2023-10-27T17:00:00,DK1,456.108889,322.609399,90.895187,13.023304,105.462866,489.003373,4.688332,785.39243,3.370045,0.212535,0.044155,5.644352,0,0.069717,1624.05,648.16,-1741.41,-53.3,284.2,3038.224584,70.688452,17.69295,112.930735,81.646389
2023-10-27T15:00:00,2023-10-27T17:00:00,DK2,56.248938,83.285564,230.510004,13.905469,9.1954,552.131371,0.300133,177.118011,0,0.252801,0.04172,1.094069,0,5.045435,,897.22,155.44,,-288.1,1893.688915,31.810851,0,70.811678,5.1082
2023-10-27T14:00:00,2023-10-27T16:00:00,DK1,429.548361,275.419818,87.007949,14.61775,84.731191,421.526581,4.999274,794.067387,3.381331,0.669211,0.116519,44.944853,0,0.092988,1624.69,711.62,-1306.24,-479.84,188,2899.353213,68.146705,29.302,104.997094,83.043851
2023-10-27T14:00:00,2023-10-27T16:00:00,DK2,55.712648,75.961917,228.313269,14.567471,9.3089,487.317266,0.293107,176.703616,0,0.379025,0.051216,10.289163,1.375596,4.928024,,974.81,-32.23,,-190.4,1817.381218,27.223252,0,65.247605,35.54151
2023-10-27T13:00:00,2023-10-27T15:00:00,DK1,395.988687,246.739801,85.002968,17.367099,96.506973,412.820048,4.862335,804.83539,3.395117,3.046787,0.381655,106.789137,0,0.07732,1624.7,713.65,-1038.73,-612.71,-17.3,2847.423317,66.615542,34.6451,100.776011,62.745627
2023-10-27T13:00:00,2023-10-27T15:00:00,DK2,54.593428,69.530056,226.680806,16.291487,8.1671,461.68252,0.310721,167.326995,0,1.052413,0.122215,29.984682,0,4.754084,,812.77,-63.48,,16.1,1805.886507,37.735945,0,63.220662,58.89674
2023-10-27T12:00:00,2023-10-27T14:00:00,DK1,373.996457,233.667019,82.324938,21.875583,102.671502,393.996121,4.560572,788.479756,3.404929,7.810578,0.77789,187.762816,0,0.05855,1624.59,685.11,-852.49,-700.74,-120.2,2837.656711,62.597279,37.127,101.596557,27.30701
2023-10-27T12:00:00,2023-10-27T14:00:00,DK2,49.191598,62.592822,197.454751,18.693137,9.0665,494.728588,0.392058,186.044637,0,3.102353,0.303428,46.58495,4.014269,5.118928,,581.77,53.33,,118.1,1830.488019,28.181865,0,69.762213,50.24995
2023-10-27T11:00:00,2023-10-27T13:00:00,DK1,417.120783,234.408637,84.451349,22.5102,92.680053,372.583026,4.567421,798.900834,3.414082,10.966808,0.98822,216.201244,0,0.074618,1624.66,633.01,-993.11,-697.39,33.1,2859.137275,59.854865,34.811,102.890359,18.95549
2023-10-27T11:00:00,2023-10-27T13:00:00,DK2,55.563892,62.42188,191.079771,22.026535,10.9003,572.380094,0.46915,216.198139,0,6.98151,0.705023,66.96171,9.139757,5.755112,,609.83,62.16,,-34.8,1857.772873,44.499347,0,69.536295,51.90032
2023-10-27T10:00:00,2023-10-27T12:00:00,DK1,476.784178,268.634408,85.50558,21.07516,94.603655,421.242968,3.91056,766.994752,3.418084,11.865876,0.982705,214.081011,0,0.057348,1604.04,546.27,-1117.28,-479.64,-11.7,2910.846285,59.031528,38.8542,104.06551,10.749638
2023-10-27T10:00:00,2023-10-27T12:00:00,DK2,52.77291,60.058755,194.264811,24.358045,9.6423,625.81595,0.475842,230.316652,0,7.946866,0.864108,85.144841,0,5.068615,,514.27,86.63,,10.6,1908.229695,32.366182,0,70.964481,53.31475
2023-10-27T09:00:00,2023-10-27T11:00:00,DK1,460.655059,272.435798,83.193167,18.952183,98.198328,494.050031,3.37362,662.988777,3.401135,8.027445,0.660264,178.713547,0,0.043158,1337.39,587.14,-369.98,-698.2,-82.9,3058.142512,51.361197,54.72425,106.440695,18.750432
2023-10-27T09:00:00,2023-10-27T11:00:00,DK2,51.071762,61.573913,199.495697,20.402767,8.2352,611.212423,0.441164,218.5877,0,4.828382,0.556178,74.388039,0,4.597805,,704.48,-125.29,,81.2,1915.78103,40.160989,0,73.35245,32.54031
2023-10-27T08:00:00,2023-10-27T10:00:00,DK1,499.757798,280.297333,83.966726,16.392308,89.411975,517.363355,3.256556,564.38163,3.38604,3.589133,0.344948,116.534828,0,0.094986,1547.88,703.58,-691.95,-702.64,25.2,3060.847616,61.559266,50.545625,108.770561,16.726264
2023-10-27T08:00:00,2023-10-27T10:00:00,DK2,52.114378,61.811668,208.139936,15.306148,6.9789,543.415962,0.365227,184.565623,0,2.495017,0.303231,50.671484,0,4.66343,,977.8,-137.94,,-27.3,1943.391004,41.189021,0,71.668363,51.5293
2023-10-27T07:00:00,2023-10-27T09:00:00,DK1,564.731749,356.188971,81.74858,12.871289,87.123547,522.4523,3.090253,545.87185,3.390113,0.749729,0.096521,49.527112,0,0.075541,1619.86,655.16,-1048.7,-691.1,237.6,3000.737555,64.725957,37.51735,108.992045,2.744582
2023-10-27T07:00:00,2023-10-27T09:00:00,DK2,55.094018,68.66973,205.337825,12.337981,9.4954,524.774382,0.29066,142.2398,0,0.710936,0.111981,23.75272,0,4.154845,,1050.7,34.03,,-240.8,1890.900278,39.160319,0,62.984901,21.73407
2023-10-27T06:00:00,2023-10-27T08:00:00,DK1,510.125366,351.43994,79.386694,10.319252,80.725087,529.034862,3.009631,578.972194,3.326713,0.111925,0.025595,4.499679,0,0.027918,1623.6,662.76,-1477.36,-179.84,243.5,3023.664856,68.547046,19.39725,108.043159,13.029899
2023-10-27T06:00:00,2023-10-27T08:00:00,DK2,54.870254,71.373809,231.083972,10.650004,13.0167,507.570391,0.270204,116.186345,0,0.177649,0.031988,3.160757,0,4.71921,,1103.15,-39.17,,-246.8,1830.291283,29.195846,0,61.337584,6.26727
2023-10-27T05:00:00,2023-10-27T07:00:00,DK1,507.490625,359.893984,90.51745,11.226979,65.499788,482.034361,3.103678,591.053152,3.272934,0.093649,0.026689,0.161402,0,0.009988,1623.94,712.84,-2097.35,257.08,290.5,2901.394679,75.206159,22.93055,104.12461,14.948823
2023-10-27T05:00:00,2023-10-27T07:00:00,DK2,51.811254,67.541476,232.556936,10.101053,13.3999,483.070384,0.254211,111.79798,0,0.162958,0.034836,0.004379,0,5.301501,,1218.38,-154.55,,-294.6,1745.266868,27.18346,0,60.09302,27.68878
2023-10-27T04:00:00,2023-10-27T06:00:00,DK1,463.588386,342.516797,87.880312,11.613632,73.237319,456.071607,3.10599,568.035182,3.279298,0.077269,0.023621,0.11461,0,0.007501,1623.61,716.48,-1864.21,-408.33,494.8,2571.901524,78.223681,27.767725,93.915248,19.927508
2023-10-27T04:00:00,2023-10-27T06:00:00,DK2,39.126834,65.897149,203.277224,9.853672,13.2866,467.371607,0.263426,117.766749,0,0.149177,0.014895,0.000499,0,5.25926,,1297.96,-161.26,,-502.9,1556.067092,28.836471,0,59.972559,53.96987
2023-10-27T03:00:00,2023-10-27T05:00:00,DK1,376.845595,170.406498,83.51206,10.623673,63.51117,399.762438,2.886071,523.622792,3.285502,0.069853,0.022671,0.082471,0,0.05229,1623.31,716.36,-1603.39,-697.12,584.5,2258.343084,74.159167,38.6143,82.640435,31.434495
2023-10-27T03:00:00,2023-10-27T05:00:00,DK2,23.717652,53.676583,114.806773,9.845374,12.9584,523.269032,0.274809,129.109654,0,0.101223,0.013562,0.00016,0,4.91508,,1243.54,-159.64,,-594.6,1361.988302,30.936988,0,54.411748,53.33693
2023-10-27T02:00:00,2023-10-27T04:00:00,DK1,441.172032,130.961821,81.705953,10.400586,52.377961,307.986443,2.479852,492.312372,3.289102,0.055962,0.026028,0.070069,0,0.089925,1623.26,716.35,-1441.42,-702.67,587.9,2306.348106,72.49817,38.7904,81.751565,94.756907
2023-10-27T02:00:00,2023-10-27T04:00:00,DK2,24.236198,44.857449,107.186997,9.714544,12.9267,537.36876,0.260351,134.214651,0,0.088055,0.011192,0.00011,0,4.005371,,1202.9,-169.55,,-598,1310.220378,27.162741,0,53.590102,53.1148
2023-10-27T01:00:00,2023-10-27T03:00:00,DK1,491.93824,131.200786,82.403155,10.644656,52.120899,296.800738,2.474007,514.173274,3.293619,0.056593,0.02132,0.067944,0,0.091355,1623.57,716.45,-1509.52,-702.8,587.8,2300.786586,74.638191,38.6904,82.832516,71.457186
2023-10-27T01:00:00,2023-10-27T03:00:00,DK2,24.058938,44.773175,106.673827,9.570343,12.8799,503.591271,0.244167,129.452384,0,0.087035,0.012623,0.000134,0,3.367425,,1263.89,-180.29,,-598,1320.311222,31.052567,0,54.754874,54.36287
2023-10-27T00:00:00,2023-10-27T02:00:00,DK1,380.476595,119.882952,80.940317,10.265928,53.015277,313.462593,2.577042,501.184019,3.303425,0.058679,0.021755,0.067653,0,0.133856,1623.78,716.23,-1334.97,-700.28,587.9,2358.050091,72.313047,38.7929,86.00107,122.63356
2023-10-27T00:00:00,2023-10-27T02:00:00,DK2,23.743918,45.660823,134.039686,9.414176,10.3632,496.678644,0.207366,123.885559,0,0.078689,0.011282,0.000069,0,3.082614,,1244.46,-175.48,,-598,1318.146026,28.218808,0,54.980449,54.26653
2023-10-26T23:00:00,2023-10-27T01:00:00,DK1,354.46927,112.053553,82.259402,10.228025,52.865385,322.303041,2.326971,501.644265,3.297508,0.059335,0.023828,0.06836,0,0.112861,1623.5,716.21,-1437.2,-597.16,587.9,2334.961804,71.704383,34.11745,87.20807,112.844413
2023-10-26T23:00:00,2023-10-27T01:00:00,DK2,23.708418,46.300896,148.374849,9.502488,10.9821,522.137439,0.218594,115.800962,0,0.084955,0.012953,0.000113,0,4.333068,,1245.57,-168.71,,-597.9,1360.416835,30.150132,0,54.940075,63.95845
2023-10-26T22:00:00,2023-10-27T00:00:00,DK1,405.432059,118.878317,81.337019,9.561297,56.284795,361.370091,2.019174,462.821579,3.06768,0.063923,0.024129,0.079425,0,0.10798,1623.57,716.08,-1570.41,-638.7,587.9,2219.487468,74.618836,35.5032,85.811492,12.874718
2023-10-26T22:00:00,2023-10-27T00:00:00,DK2,23.426532,49.088353,193.520749,9.510273,9.1068,543.227604,0.215329,113.352793,0,0.090124,0.012149,0.00012,0,4.516534,,1207.8,-169.53,,-598,1386.33736,26.23091,0,56.338059,54.17588
2023-10-26T21:00:00,2023-10-26T23:00:00,DK1,536.342609,191.40491,81.093611,9.769135,63.773932,390.274183,2.123573,494.970223,2.697373,0.079954,0.022726,0.101621,0,0.101,1623.76,709.93,-1694.11,-619.1,559.3,2352.53485,78.224121,34.44375,86.466821,55.99913
